ID,ServiceName,Level,Text,ReferenceNumber,RequestID,ProcessID,CreationDate
0A604FFF-C1D3-4F89-A49A-8C89373BE7DF,T7821@btl.gov.il,5,מעולה,14568,34DA7BEA-44C7-4971-8584-3DA348E2E247,NULL,38:03.2
8DBF76FD-9E31-4C94-8D87-8C1F43CFD80A,T7821@btl.gov.il,5,"נח, נגיש, ברור.
תודה!",14809,D56C99D5-37C8-4E73-B505-FC73B2AF8428,NULL,17:49.7
275D82C4-6FE9-45BE-A34A-25A48B966A21,T7821@btl.gov.il,4,נגיש וקל. ,7252,ACEAFA22-0BF1-439E-9583-77AE786DABEA,NULL,58:11.6
BB3649AA-FE45-4B8A-AD62-C386E3ADE970,T7821@btl.gov.il,5,אין על השירות שלכם בעולם,9609,2A368B50-9A21-421A-99D3-050A8E35B4A5,NULL,35:48.7
4BC00304-0DEB-4215-85BB-8F2CDD59B5A1,T7821@btl.gov.il,4,נח וברור. העלאת מסמכים מוגבלת,10343,DBD022F8-C43A-4EB0-8583-E02CBAAC01CD,NULL,35:09.0
8849353E-D2D3-4ACD-B591-8D1CF662D77F,T7821@btl.gov.il,5,"הכל ברור מובן ונח לשימוש

תודה רבה",12346,30B5D1E6-E5D7-4985-8EBC-E897CA251DB0,NULL,23:10.4
24CAB30B-EA6D-48D6-A87D-38F1FA7F0E85,T7821@btl.gov.il,5,הכל היה ברור ומובן,12135,EE4207CF-3FA5-4A6A-9596-41E76AD01E91,NULL,52:49.3
EE6ECB5B-4C16-49EE-BDB6-BF915E42216E,T7821@btl.gov.il,5,ברור מאוד,6166,028016A0-0ADE-4600-82ED-DEA4FB73BDF5,NULL,54:11.2
38DCB688-213E-405C-BB41-75134197373D,T7821@btl.gov.il,1,לוקח זמן לעלות מסמכים,12033,6BA3C8D1-6AF1-4CD9-947B-99512F8A2FDB,NULL,05:54.4
A1E5CC74-350E-47A7-953A-836303ED622F,T7821@btl.gov.il,5,מקום להתבטאות חופשית במסגרת המסמכים:-),4579,A8077C7B-4A66-402E-96F4-40F91EC8B616,NULL,52:31.0
17500953-DEEC-4AEA-B1B9-37F4CDA26321,T7821@btl.gov.il,5,מאוד ידיודתי וקל,10480,5B9931DC-6BED-49CF-8B21-DC469A37CDE9,NULL,28:10.1
3444D645-1947-4ED0-95D8-C834ED55A4A5,T7821@btl.gov.il,4,אן,4270,EA9151B5-6DC9-4660-8C06-9C44D4271A00,NULL,02:39.7
93495A37-3BD3-47A9-B040-AE4C94E61EC9,T7821@btl.gov.il,5,ברור וקל למילוי,12173,CD317976-5C8E-4B5F-87B9-FDEE8868FBF4,NULL,29:26.7
07B4F3FF-F2C9-45E9-A5B0-778D1E15D6B9,T7821@btl.gov.il,5,"קל ונוח 
",12437,F0E86F8E-6F54-4C7E-9CAF-C1C493648D57,NULL,12:09.5
00A61106-7C9F-4FDB-BD96-39CE4C831F55,T7821@btl.gov.il,5,"היה מצויין
",18415,ED5A123B-4283-4DC6-80E4-2200CF5298EA,NULL,08:50.7
EF086D14-9C68-4B97-A8B0-C7487D1BB428,T7821@btl.gov.il,5,אתר נוח תודה רבה,9787,FE27FB54-2A09-482C-B94F-FA2252928507,NULL,56:47.0
A9E48AA3-D72D-4ECC-B346-B056D1EC1D8E,T7821@btl.gov.il,4,מספיק לדעתי חתימה פעם אחת ,11021,B99E4CF5-FA6E-480D-9FF4-7E22ABF9BAE2,NULL,03:59.9
1D8323B4-CDC7-44D1-8CC0-7CD5DA4BA9B3,T7821@btl.gov.il,5,תהליך פשוט וקל ,6036,F4B940FF-375D-4D33-8A52-16D70564092B,NULL,44:37.6
EB60F48A-68A6-4254-8BE3-3172F24C9AFC,T7821@btl.gov.il,5,נוח ונגיש. ממש תודה,4822,04A10E49-11CF-4199-9FFF-F55689B38ABF,NULL,28:45.0
F99C5A02-0CC7-4866-B32F-CBFCF60E7D41,T7821@btl.gov.il,5,שירות מהמם 100,13819,A2EFD16E-5F9A-4547-BC4F-542BBD3A39A2,NULL,58:31.1
9253CE20-18F4-4DF3-ADE7-B81C5A3C46B8,T7821@btl.gov.il,4,סבבה,15888,F5CAB914-D6B1-41CF-8165-BCD47B58EAFC,NULL,45:01.8
1B4B5D6F-7113-4CC1-9E4B-ED172D3197F4,T7821@btl.gov.il,5,עוזר ממש במקום למלא אלפי טפסים ,11781,5347B349-9F15-4CB4-B4A5-D017BD41D4D1,NULL,46:47.0
6230E5E2-C1C4-4B74-9C86-2E51627F7C67,T7821@btl.gov.il,5,החי,7957,23CAED68-016E-4F96-8174-7A354AD06F1E,NULL,36:23.5
F936FE87-0143-45FA-9208-CD539318DCF0,T7821@btl.gov.il,4,מעולה ונגיש,12462,6BE8A944-45B5-40D0-B4B8-E4DA5147F6D1,NULL,36:07.7
D88527AB-12A4-4DD5-907C-B758D54D15FA,T7821@btl.gov.il,4,מציאת הטופס למילוי לא היתה פשוטה. מילוי הטופס היה ידידותי ונוח,9396,9C6BBC80-03F1-40B1-AAD9-F4E0E8C963DE,NULL,43:25.2
5459F73F-B3F7-4A86-9C72-EDE23E88D27B,T7821@btl.gov.il,5,"נוח, לא מאיים, מסביר ומפורט . כתב גדול ונוח לעיניים גם הצבע. ",12964,1E5090A5-385C-4AD3-B658-91DA3C2CBE81,NULL,28:14.4
31D88190-C4C4-48EE-8E3A-B7D3BD865770,T7821@btl.gov.il,5,להוסיף מקום להערות ,5956,1234B4F9-50B7-4EA4-94DE-0D69B2B86A50,7C25B9D4-1A4E-4698-8FCB-430BDABBE209,20:46.6
98424E9D-4B74-47AB-BE88-E19C571B66AA,T7821@btl.gov.il,4,אהבתי שיש אפשרות לחתום בקלות עם העכבר,13281,CFDFFCDC-A548-4BC7-92AD-0F5A3F5198D1,NULL,33:33.7
38879710-EB40-445D-B862-B758F262DACD,T7821@btl.gov.il,5,מוסבר . נח . ונגיש ,10879,001A5C40-FE0F-4453-BA5A-A94EB6034CC1,NULL,45:09.2
1DDEF103-4A11-468C-969C-D65BE8A2D20B,T7821@btl.gov.il,5,כלום מהמם,5675,77B4E679-1EA0-4C05-A314-BC0C67BC6BFB,NULL,13:58.3
5C3986BE-25EE-4702-8778-B625D31431DC,T7821@btl.gov.il,5,הכל נהדר וקליל,14600,F7B0AAED-4F1B-492F-9C1F-A0D2D0104266,NULL,38:49.5
465CDE91-0FCB-456A-9C31-DCEE92ED705B,T7821@btl.gov.il,5,אחלה שירות,18518,B15A568B-37A2-4565-BC05-D1F189E24CA0,NULL,44:38.5
BA27CF1B-329D-41B9-826C-B4BB9CA30A41,T7821@btl.gov.il,5,"היה מאוד ברור, מהיר ונוח!",10265,582DF70A-761D-47F6-A961-34AB6CB1C65B,NULL,34:27.2
6949372C-DD45-4D77-B315-D5AD36039070,T7821@btl.gov.il,5,כל הכבוד לכם על ההנגשה המאוד קלילה של התהליך.,12097,A39CE6B7-73AE-44BD-A353-3876A0AF7A1A,NULL,12:56.8
F97433D8-1033-46D7-93F5-CD4761C7FC7E,T7821@btl.gov.il,4,אפשרות להוסיף עוד מסמכים רפואיים,9436,B635655A-404E-4324-9858-39DC45888742,NULL,44:26.7
58663621-01D8-4151-B80E-E54AB5AF1B0A,T7821@btl.gov.il,5,קל נוח ופשוט !,8084,34E090AD-F511-42B6-B272-40BDB144E6DB,3CA07BE7-9E1B-4C40-829D-74DC162EF3C2,53:49.2
E037B639-3AAE-4DFD-8305-B3385BA9DEF0,T7821@btl.gov.il,5,רצוי שתהיה תיבה לכתיבת מלל אישי ,15582,D8E8CB4E-104B-4BD5-9DC4-5E9FBCD980E5,NULL,27:54.9
FCBDADB1-BAA1-4B5E-BA1E-D43090C80DE0,T7821@btl.gov.il,5,נוח מאוד,6216,AEF0B5F6-E140-4351-93E8-711FD4325802,NULL,18:51.4
6BCA1A51-B250-4123-AD61-CE0F6C952335,T7821@btl.gov.il,5,"מהמם! אני ממלאת את הטפסים האלה מדיי שנה, והפעם ממש היה קל פשוט ומהיר. מאוד ידידותי למשתמש. תודה! ",5987,C17A6FBE-D873-4DE6-B748-2853B263C2DC,NULL,46:49.8
E3D901A8-E485-4232-A9C5-D60E0DF84FC8,T7821@btl.gov.il,4,נוח ויעיל,9809,5E97AFAD-9FE3-42C7-B258-0D6CE6455C32,NULL,50:35.1
5BB70BD4-36F8-4327-A79B-B4E70E7FFDFD,T7821@btl.gov.il,5,נוח,15035,8AB078D0-AE59-45B6-A319-FC05CF2297B9,NULL,07:16.3
5F9CA839-BC97-4DDD-9CCC-DA68A8FEBB67,T7821@btl.gov.il,5,"היה בהיר, קל ופשוט.",8955,24B76963-56C0-431D-B117-4AB8AD8BAB8E,NULL,55:33.1
5927A75E-E4CB-4FCC-8F5A-CC08DC63F209,T7821@btl.gov.il,5,הכל מעולה,16307,D7DC2964-0E97-4D50-BFD5-C7FF2B4B86BE,NULL,48:07.2
54A47E0B-D14C-4F57-B135-D3487AC72156,T7821@btl.gov.il,4,איך אדע שהמסמכים אכן מגיעים,12082,77208AE6-61CF-4AF6-A080-2A3233478D20,NULL,36:49.8
E052DC7A-1225-405E-BD33-EAC58DB7844C,T7821@btl.gov.il,5,מאוד נוח. תודה על השירות,17881,F095B209-AD8D-43AA-96F7-E1C5C7C83B4A,NULL,14:17.0
2EB9B5DA-D0FF-4631-A90A-DA5711B6791C,T7821@btl.gov.il,4,לאפשר העלאה של יותר מקובץ אחד בכל אפשרות,10596,201F5757-3847-48A7-B9FB-8F07D2AF279F,C5629348-E888-4F62-AF75-8E0BEE8FC44D,03:45.7
F9519909-9C45-4FB7-A16B-C91E10941376,T7821@btl.gov.il,5,"מאוד קל, ברור ונח
תודה!",4794,D06E818E-F09A-4B5F-A1B8-A5C144D48271,NULL,11:38.5
ACC8D29A-9ADE-414A-AC40-D25CC97F62B1,T7821@btl.gov.il,4,הכל ברור ונוח,15369,B715F65B-54B2-42D5-95FD-7FD756DB2010,NULL,37:38.5
F7E4351A-9E34-4F90-A826-CDF023DA2B6F,T7821@btl.gov.il,4,"נעים מאוד שניתן להעלות את כל הניירת באתר מקוון, ברור מאוד ונוח לשימוש",10381,DDFC3312-DE1C-4D25-9415-9C55DDB0E377,NULL,55:44.7
2967D176-F0C3-42BF-9AF4-B849995C1841,T7821@btl.gov.il,2,יש עוד מסמכים לצרף. אין אפשרות איך...,4106,571CDEDE-B84D-47E3-91A1-CB7BE9FCE5E4,NULL,29:23.6
EA02ADDD-AE0B-4B12-93E9-C915481B6903,T7821@btl.gov.il,5,תמשיכו ככה...,8571,22CA99CF-DBD3-4A84-BD9F-B25C05310FD3,NULL,04:06.5
871CF4C5-6D29-4BB2-8079-9AD1C2DFB0C8,T7821@btl.gov.il,5,"הכל נגיש וקל נחמד מאוד לקבל שירות טוב
אם שייך גם לעשות אפשרות להוסיף אחר כך מסמכים לשליחה אם קיים צורך בכך.
תודה רבה",18327,8C9F3BCF-BF2D-4370-B333-46C87B8CDE45,NULL,54:44.0
0F9989FF-B061-4BD9-800C-D55D9812DF13,T7821@btl.gov.il,5,אין כמוכם,15777,D84D84BD-98AA-4C29-BD66-2B59819F43DE,NULL,17:17.8
77434CE6-91F7-4591-BA31-B4AFC9FBAAAB,T7821@btl.gov.il,5,"שירות ידידותי וקל.
יש צורך בהוספת שורה למסמך רפואי.",16704,0D6985C5-4C6D-49C9-A113-F08F89AE1EE2,NULL,17:01.2
84BF3AA5-D1DA-462A-9109-CA1860866A34,T7821@btl.gov.il,5,הצילום של הטפסים שיהיה אפשר לבחור כמה מסמכים,6456,EAEF1F8D-D70C-41DE-916C-714FB5FD09F6,NULL,03:20.0
204096F2-C065-4114-BD90-97A393D1A26D,T7821@btl.gov.il,5,היינו מרוצים,8411,76B7D3B9-FC5C-4A63-A9E6-B444022F6086,NULL,49:23.5
90513D6F-F70D-415C-8B31-FFC2462AC54F,T7821@btl.gov.il,5,הטופס נוח וידידותי מאוד לשימוש. תודה רבה!,12129,BED69827-06BD-4D0F-A1E9-B8AFBF431C46,NULL,58:28.8
3E0F9209-C1CE-4CF1-9E54-B67331C4FFE9,T7821@btl.gov.il,3,הטופס איטי ואין מספיק אפשרויות לשלוח הרבה מסמכים ,4227,58CFD386-EA58-49CE-AD79-AE3CD9AA7B7F,NULL,04:23.3
F5E614DD-101B-4DE8-8974-C0A5EF9CE8BC,T7821@btl.gov.il,4,נוח מאד,5435,539FE1B5-6D7A-4D55-8384-71F6C2FB26F1,NULL,08:52.2
777CCD69-5D30-4592-A00B-A8F9BE4378C2,T7821@btl.gov.il,1,אנשים אנחנו ולא שווה להשתנות לרובוטים,12837,09E3C9C7-7222-4E14-8716-F4BF4553E534,NULL,57:49.3
57673C84-EC05-4209-B104-F146EAA4C414,T7821@btl.gov.il,5,"משהו להקל על החתימה, וגם לשמור טופס תוך כדי עבודה ולמצוא את מה ששמרתי פעם.",6379,82E062D0-022A-48D8-AA91-D188C2C13181,NULL,24:11.1
7D2E4186-FD71-4C88-A95E-BAB0B870F521,T7821@btl.gov.il,5,"אהבתי שהאתר זורם ללא תקלות והכל ברור ומובן 
אני שמחה שאתם משפרים את השירות לאזרחים 
המשיכו לעשות חיל ישר כח !",7484,5E729481-F934-4DE2-83E6-1C3630457354,NULL,41:36.1
5C641AEB-2880-44D9-8A4A-E105B224DC0F,T7821@btl.gov.il,4,"הכל היה ברור קריא ומובן,
תודה רבה לכם!",17347,B8E02DEF-56E0-490C-B6C7-A83120177AC8,NULL,59:01.5
B630B6DB-98C4-4D74-A712-7766F9535348,T7821@btl.gov.il,5,"נוח, קליל, מובן ולא מסובך!
תודה",4809,531AA464-CA3D-4810-ACB1-7B8D87AAB05E,NULL,59:00.3
2A1D31EB-5C54-44F2-9BE5-F5FE678DCEE4,T7821@btl.gov.il,3,שמירת הטופס באמצע מילוי,5284,BC6D6D24-E1BF-4958-BC7B-BB7CA712FD96,NULL,32:01.6
9094D714-CF7E-4D96-824D-BA9159C89781,T7821@btl.gov.il,5,מעולה !,15633,7829ECBD-2E17-4B46-BFA2-2CD01890CBCA,NULL,18:07.6
12907FBD-1B28-4A64-818E-E0FE0CB7DC67,T7821@btl.gov.il,4,"הקלה מלהגיע לסניף 
תודה",15079,7E47C1AA-A5AA-4EDE-A69D-8D6AA8806454,NULL,40:03.1
36E85384-BC25-4834-BE2A-7B7BB3180E4D,T7821@btl.gov.il,5,"תמשיכו כך להקל על אנשים קשיי יום,שרות מעולה.
תודה רבה",17598,2038CE2D-237F-4382-B142-A63DC1576059,NULL,33:13.1
20DBCF0B-314F-4063-B3E7-E9D3567BC94C,T7821@btl.gov.il,5,"לא בדיוק הבנתי אילו מסמכים עליי לצרף:(
אשמח שמישהו מכם יהיה איתי בקשר...",10863,1F45ECB8-FA50-428C-9E95-E6F6C5A9C2A6,NULL,04:28.5
FE795BD3-1D79-43A1-8925-C6EA340C3AC3,T7821@btl.gov.il,5,נגיש ומהיר,16564,48B757F6-D7D3-4191-9142-98E325F9DBB4,F4A4EA05-9B71-4BB9-94E1-4617448C0AAD,14:09.1
7A56229F-90E7-412E-8ACF-D5F2721602F6,T7821@btl.gov.il,5,הכל מהיר ויעיל וקל להעלות קבצים בקיצור אין מילים!,14082,4B2B9309-CECB-4637-BAEB-274582639C80,NULL,50:16.4
525193DD-CCBE-4660-87E7-87BC54CC40E7,T7821@btl.gov.il,5,"השינוי הרבה יותר ידידותי וקל להגשה
תודה רבה",12377,11B57701-91C9-4A0E-9A9E-7F1873EAA5FA,NULL,54:15.3
AEC73CE0-8CD1-48F2-BA33-DB04F21E9024,T7821@btl.gov.il,5,מושלם,5553,2A8EF23C-D63D-4567-918B-3072A787C991,NULL,32:57.7
6406542F-5D64-45AD-978E-C1DF804BF4E1,T7821@btl.gov.il,4,"הכל נגיש וברור, אין מספיק מקום לכתיבה חופשית אודות הבעיה. ",9284,EB7FD0CE-F6A1-4EFD-BEC8-1389BFE37BA0,249708E5-C96A-4897-8BC9-1C916AAE0C72,38:35.8
BF96E677-3B11-4899-BA9B-8E2AF3EA18C1,T7821@btl.gov.il,4,תודה רבה,12776,623A9494-3155-4FC6-B974-094919F78047,NULL,47:05.1
CEE40BBA-C63B-4431-ADE3-886E07922E8E,T7821@btl.gov.il,5,"פשוט, קל ונוח!",8733,314A21AC-02C4-4FAC-A30B-F426658C624B,NULL,31:02.4
51D02535-CD3A-42AC-9688-8CAD556CD867,T7821@btl.gov.il,1,לא היה ניתן להוסיף מסמכים,10530,3D7CEDB0-F8D5-4FDF-9E54-A9A057268CF0,NULL,51:01.7
CFB87BC1-4591-4B42-9882-CB040EAC6F34,T7821@btl.gov.il,3,כפילות בחתימות ובמילוי פרטים טכניים,4395,EE35EBA3-292B-4E92-8F0E-28832628ACF1,NULL,53:28.6
7E735F60-328E-4CCF-AFA1-914531065717,T7821@btl.gov.il,5,שימוש בפעולות באתר קל ומובן לכל אדם ,17774,A62C5C97-B3BD-43A3-A4B0-82BCA1F4C540,NULL,01:58.1
502B1843-0403-49D5-B889-F7DC653ADC62,T7821@btl.gov.il,4,"הייתה אחלה חוויה, האתר לא נתקע, הקבצים עלו, הכל השדות התעדכנו בהמשך. אולי חוץ מתז שהייתי צריכה להזין כמה פעמים. ",15623,C20D6375-0EDF-4D73-924E-7293B1636301,NULL,38:04.5
C1061F60-EAF2-4E4E-8BA5-854DB0A2403F,T7821@btl.gov.il,1,תהליך ארוך,10516,D6903026-E5FA-4F43-8ACC-F5B39AF3EB43,NULL,52:55.3
71686109-A774-4C9E-83E2-F69F1B873E90,T7821@btl.gov.il,4,חסר אפשרות להוסיף טקסט,12915,8FF39EEA-29FE-4D77-8F9B-AFCE222ABECD,NULL,55:40.4
9F45E8FE-2811-4EF7-9710-840EF19C36A2,T7821@btl.gov.il,5,מערכת מעולה,10286,26737480-AE7F-4545-99C4-817D069143E8,NULL,05:44.4
E168DCA0-1507-4285-BAD1-F1C5ED7F5B7E,T7821@btl.gov.il,5,שהטופס שמילאתי יגיע באופן אוטומטי למייל. ,13731,F6504BD9-1A43-40F6-B214-27CCE319E5CC,NULL,42:42.9
F2C71A3C-2AAA-4E58-B0DE-ADA9F102ADEA,T7821@btl.gov.il,5,"נשמח לדעת תשובות במייל או אס אם אס באותו יום ולא לחכות ,,,תודה לכם",4957,F146A8FD-DCB9-40D4-A50B-64ED6CD65391,NULL,03:36.2
2101ACD0-1244-4388-8DF6-F5CA05F0AC30,T7821@btl.gov.il,4,רציתי לרשום יותר פרטים על הילדה ולא היה הערות או הוספת פרטים,7129,AAA8174A-F45A-491E-8012-14E7EE70AA87,NULL,24:46.1
41BA839F-A47E-4565-AFA6-A97C61205EF6,T7821@btl.gov.il,5,"מעולה, קל נגיש, עם אפשרות לחזור לשירות, לא היו בעיות.",10097,408F21EE-6B45-40C2-9CDE-2EF5D744B9FE,05BB2822-B255-4B7B-A588-8DA87030A713,13:44.5
2584056D-49A8-481A-BFE9-FEB5FD7B29C1,T7821@btl.gov.il,5,מילוי קל וברור,10076,04FEB28F-79D3-4626-8F1D-EBC55B504A84,NULL,06:54.8
A9A705F2-8378-44BB-A639-AA70F8A2B995,T7821@btl.gov.il,5,טופס קל למילוי,8791,075BF644-038D-4D6C-A26C-BCA66F848FD5,NULL,55:32.9
1EE0636C-FE63-4E04-9A8A-EF03D4619002,T7821@btl.gov.il,5,"טופס ידידותי, נגיש, נעים ויזואלית, קל למילוי ולתפעול ותמציתי. ",15843,5E869B6F-6503-4F5C-AF32-04325883297C,NULL,05:39.6
C4131BCC-32BF-47F7-84FF-9BC7FC197309,T7821@btl.gov.il,4,להעלות כמה קבצים בבת אחת,5339,060B10AC-93D9-4048-820F-40A57EFEC391,NULL,18:22.9
7A24CFAA-ADBA-44BC-B57D-FBA47DD826A4,T7821@btl.gov.il,5,"אין אפשרות לחזור אחורה לצורך תיקון, היה נחמד שיהיה.",8570,D0CF539E-7937-432E-97DF-9FE2C05A69C6,NULL,43:56.2
C175DA9B-F9E5-4D0A-B699-9BEDCB8CCAE3,T7821@btl.gov.il,5,הכל היה מסודר ונגיש,6323,82FB317D-21AB-4547-9F87-241BF7F388F2,NULL,55:44.3
E3162D14-8C7D-41F0-B6D7-F9AB70BE2E3C,T7821@btl.gov.il,5,"להוסיף בטופס המקוון אפשרות לכתיבה מדוייקת של הכתובת. יש רק עיר+ רחוב+ מספר בית. אבל זה לא רלוונטי למי שגר בבניין, שיש גם מספר בניין וגם מספר בית. בנוסף כשמוסיפים מספר בניין לעשות אפשרות גם לכניסה (אני למשל גרה בבניין 21ב, ויש עוד כניסה של 21א, וזה לא אותו בית.)",7475,B87317DD-284C-4B0E-823C-E7A6DF22AA2C,NULL,43:16.8
B2AFD3CE-EB29-4190-9C92-99F3037A3ED9,T7821@btl.gov.il,5,מהיר ויעיל....,4894,3873E43D-8CAD-41A8-8799-1B873E3E4A33,NULL,38:22.2
65B97FEE-C299-47AD-A9B2-F1774BFD67FE,T7821@btl.gov.il,5,"שירות מצוין ויעיל.
הבת שלי בגן טרום חובה לכן לא הבאתי אישור בית ספר. ",11678,542933DB-D552-4822-867F-A9FF5BB9A827,NULL,59:18.3
31110674-5C49-4E8B-A6FE-F26C81A48C9A,T7821@btl.gov.il,5,היה מאוד ברור ופשוט,15216,C3375EB0-E773-44A4-AB34-DB8A0A9B7AB1,NULL,41:30.0
A4C77FF7-2409-49CB-B852-F392487B844B,T7821@btl.gov.il,5,מהיר ונוח,15246,B3159FA1-E8E4-492C-805D-D97632E5951A,NULL,50:28.1
55EBA9AE-59BA-4AAC-B1B0-EE0CFD9A5DCA,T7821@btl.gov.il,5,נוח וקל,4081,8C3B8C20-3FB0-445E-B491-D177790BC470,NULL,47:58.3
CD8FB84C-AB6A-4A2A-9DD6-F39EF25C98AF,T7821@btl.gov.il,5,שירות מעולה ברור ומובן ומסודר!,13908,CB0A1F83-FA58-4123-B2DC-5DB8D8423DB3,NULL,38:26.0
71848588-1DC2-43FB-8C6F-FF6FB1D4BE24,T7821@btl.gov.il,5,"אין במה, חוויה מצויינת ",5497,7F6CBE36-E84C-4A95-BA5E-6D699190F4A3,NULL,38:55.7
C69F2CB0-7437-461E-A5EC-84EC3F52BAC6,tasa@mapi.gov.il,5,השירות היה מעולה,54471,F5C4EDC2-0D6D-44D4-9D9A-CC27858F57F6,NULL,32:36.9
AF57A4EA-A59F-403F-A390-DCAED65D86DF,tasa@mapi.gov.il,5,"תודה לצוות של דוד גלדאי
שרות מהיר ויעיל ",54071,000DBEB7-6899-4B0C-8D37-8040985B26C9,NULL,36:18.1
8195639E-615B-4637-B5F1-3EA4FF426D57,tasa@mapi.gov.il,5,שירות אדיב מקסימה עזרה לי מאוד מהממת עבודה מקצועית וענינית .,54415,A8E0E380-4AA9-479E-BD3B-43B92FBE1A70,NULL,00:28.3
B27C035D-33EA-44E4-9AA3-0D0F6B4E4DD0,tasa@mapi.gov.il,5,עומרי סייע לנו טלפונית ועזר לנו לשלוח את הטופס בהצלחה,54409,763BDF30-0812-45D0-A13E-A7B3ABD9BEB3,NULL,59:12.9
DEFAA677-95A3-4F03-86C5-72B462D564DE,tasa@mapi.gov.il,4,לוותר על הסיסמה......,54483,C5419710-95A5-431D-96C2-7F759B57C088,NULL,46:29.6
A7BFF3EE-912A-4487-B7FD-39105B08E839,taxForms@civil-service.gov.il,1,"זוועה. הקישור רב הזמן לא עובד, וגם אם כן שניה יוצאים ממנו הוא מתמוטט. פשוט נורא ואיום!!!",4192,1A1959B6-915B-41D6-8ED4-B682AF682523,NULL,16:40.0
A514DA20-3335-4EE5-9E54-AC40E021A9A2,taxForms@civil-service.gov.il,4,"לא מצורף התקשי""ר",4131,573FA7C4-5E02-4D9F-AA71-FEDE8787BF3C,NULL,18:32.2
F5375759-F8FA-4953-8CD3-009DB28EE76D,TeacherApprovel@labor.gov.il,3,הדף הראשון של הטופס זהה בכולם. תוסיפו אפשרות העתקה. למה למלא שוב כל פעם מחדש?,7735,44FB24CF-957B-4C27-A57E-E94A979B4AC4,NULL,56:29.0
04341081-91A5-4EE6-ACE9-A1E413E5CC98,TeacherApprovel@labor.gov.il,4,"בחשמל מוסמך יש להוסיף קטגוריה - כל המקצועות.
אין מספיק מקום לנושאי לימוד כשמרצה אחד מלמד את כל הקורס.",7849,BE0F13C9-479A-4605-8E44-2F62635D7580,NULL,35:03.1
2BD23B39-E281-4855-95AD-2A948F72E4D7,TemporaryVehicleLicense@mot.gov.il,4,לתת מידע על מה הולך לקרות עם הבקשה שלי ותוך כמה זמן אמור להתקבל האישור,6844745,882E95D9-6BAF-4B3D-81C2-58E388B0765F,NULL,28:41.8
E74461BE-5814-47EC-A83B-05B8A580FA43,TemporaryVehicleLicense@mot.gov.il,4,"לא ברור פה היכן ומתי משלמים את האגרה, או כמה זמן לוקח לקבל רישיון זמני",6840770,D6A4A4BF-10C6-47EF-91E4-25D5962D868D,NULL,43:31.4
F31A67DB-C54C-4009-AABF-7BADA327CCE7,TemporaryVehicleLicense@mot.gov.il,1,לוקח הרבה זמן ,6847744,B4E352D9-BEEE-4CF1-A60F-EAEF85D8CFBA,NULL,10:16.3
2777FB9D-A3A6-41F6-86DA-859F338DADB8,TemporaryVehicleLicense@mot.gov.il,1,"כבר שלחתי אליכם בקשה אחת לפני מעל שבועיים לרישיון זמני ולצערי לא קיבלתי כל תגובה במייל. עקב כך הרכב כרגע מושבת והדבר מקשה עלי מאד. אודה לכם באם תטפלו בנושא בהקדמה אפשרי. 
תודה.",6838524,101A65A5-0CC5-476C-94B7-0E8BF60FA6E2,NULL,11:27.2
C7E794CC-8BA4-4DF6-B675-23AE092BB416,TemporaryVehicleLicense@mot.gov.il,5,מצוין,6841791,4A39E219-0326-4FB3-8525-69827A609547,NULL,26:20.5
9F6DC36C-196F-4D16-BBD6-1119DD59A7BB,TemporaryVehicleLicense@mot.gov.il,3,"הלקוח לא יודע מתי יישלח לו הרישיון הזמני לתשלום. היה רצוי שתאפשרו ללקוח לבחור את התאריך של תחילת תוקף הרישיון הזמני לפי צרכיו.  מסיבה זו אני משלם פעם נוספת עבור הרישיון הזמני. 
אפשר גם לקבוע שהרשיון הזמני יהיה בתוקף רק החל מתשלום האגרה עבורו.
בברכה",6843571,6D06D94D-7740-4B35-A02C-602B0C08E180,NULL,47:07.1
5602B655-2B9E-4E22-9FB3-EBA4C35A29EF,TemporaryVehicleLicense@mot.gov.il,5,מציין ,6841541,B94D5F06-713D-4051-AEBB-CEC3D5DA9D28,NULL,19:46.4
DB78FD99-E064-4177-A6B8-7C67947E3DBD,TemporaryVehicleLicense@mot.gov.il,3,לא מצליח לשלוח פניה ישירה - כותב שהדף לא זמין,6838643,C4AD6DD0-CBBF-4594-8148-E3E92780A7FB,NULL,38:41.7
62549080-80FF-4E71-B6C2-169EEEE69147,TemporaryVehicleLicense@mot.gov.il,5,הכל פיקס,6841447,F2F73BB2-E0CF-427D-AECB-3BB17CCE54BC,NULL,40:49.1
EDBB6660-DE4A-4C6E-83BC-12C8A56D79C9,TemporaryVehicleLicense@mot.gov.il,5,"לצורך הערת טסט מחר 10.12.24
ודה לקבלת רישיון זמני בהקדם",6847020,AF7DC81E-7B87-409B-B8E6-C3065836B568,NULL,20:42.4
5BD16F33-9510-4610-9FEF-B836F3775590,TemporaryVehicleLicense@mot.gov.il,2,זוהי בקשה חוזרת לאחר שהקודמת משום מה לא נענתה ,6840680,00456D02-4AE6-4B70-B7FA-70EAD051DCA6,NULL,30:51.5
7863EBDC-57CB-4BCD-8694-8176C748C4E3,TemporaryVehicleLicense@mot.gov.il,5,טיל באינטרנט,6843423,E842E066-B2F2-4790-AC4E-5CC0E7170C25,NULL,05:11.8
